mal_id,title,title_english,title_japanese,title_synonyms,year,season,season_label,score,scored_by,rank,popularity,members,favorites,episodes,type,status,airing,approved,duration,rating,source,broadcast,aired_from,aired_to,trailer_url,is_hentai,is_japanese,studios,studios_count,producers,producers_count,licensors,licensors_count,genres,genres_count,themes,themes_count,demographics,demographics_count,synopsis_short,background_short,url
856,Utawarerumono,Utawarerumono,うたわれるもの,The One Being Sung,2006,spring,Spring 2006,7.61,67986,1634,1494,180610,1201,26,TV,Finished Airing,False,True,23 min per ep,R - 17+ (violence & profanity),Visual novel,Tuesdays at 02:40 (JST),2006-04-04T00:00:00+00:00,2006-09-26T00:00:00+00:00,https://www.youtube-nocookie.com/embed/VLJbQuoO-zU?enablejsapi=1&wmode=opaque&autoplay=1,False,True,OLM,1,Lantis|Half H.P Studio|AQUAPLUS,3,ADV Films|Funimation,2,Action|Drama|Fantasy|Sci-Fi,4,,0,,0,"An injured man is found in the woods by a girl named Eruruu, and everything about him is mysterious. Without knowledge of his past nor even his own name, he is welcomed to Eruruu's home and is given t...",Both Rikiya Koyama (voice of Hakuoro) and Miyuki Sawashiro (voice of Aruruu) of were nominated as Best Leading Actor and Best Supporting Actress in the first ever Seiyu Awards for their roles in Utawa...,https://myanimelist.net/anime/856/Utawarerumono
846,School Rumble Ni Gakki,School Rumble: 2nd Semester,スクールランブル 二学期,,2006,spring,Spring 2006,7.97,95218,736,1573,170646,827,26,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Mondays at 01:30 (JST),2006-04-03T00:00:00+00:00,2006-09-25T00:00:00+00:00,,False,True,Studio Comet,1,Sotsu|Marvelous Entertainment,2,Funimation,1,Comedy|Romance,2,Gag Humor|Love Polygon|School,3,Shounen,1,"We still have no idea what's really going on with this show, beyond the fact that the weirdness is piling up!  Curry-fiend Karasama remains oblivious to Tenma's crush, and Harima still hasn't confesse...",,https://myanimelist.net/anime/846/School_Rumble_Ni_Gakki
855,Strawberry Panic,Strawberry Panic,ストロベリー・パニック,,2006,spring,Spring 2006,7.26,61078,3142,1698,153107,1929,26,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Other,Tuesdays at 02:45 (JST),2006-04-04T00:00:00+00:00,2006-09-26T00:00:00+00:00,https://www.youtube-nocookie.com/embed/XN_wGU4cCEo?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Madhouse,1,Lantis|Dwango,2,Media Blasters,1,Drama|Girls Love,2,School,1,,0,"Nagisa Aoi begins her new school life as a transfer student at St. Miator’s Girls Academy, one of three prestigious all-girls institutions atop Astraea Hill. Getting lost on her first day, Nagisa enco...",,https://myanimelist.net/anime/855/Strawberry_Panic
935,Witchblade,Witchblade,ウィッチブレイド,,2006,spring,Spring 2006,7.2,49712,3495,2018,123723,595,24,TV,Finished Airing,False,True,24 min per ep,R - 17+ (violence & profanity),Other,Thursdays at 01:45 (JST),2006-04-06T00:00:00+00:00,2006-09-21T00:00:00+00:00,https://www.youtube-nocookie.com/embed/sPpK3Nnn15A?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Gonzo,1,GDH|SKY Perfect Well Think|Sotsu Music Publishing|Future Vision Music,4,Funimation,1,Action|Drama|Sci-Fi,3,Adult Cast|Super Power,2,,0,"Masane Amaha and her daughter Rihoko are on the run from a government child welfare agency that wants to take Rihoko away from her mother. They are caught and Rihoko is taken away. Meanwhile, Masane i...","Witchblade is based on the American comic book series of the same name. Although it is set in the same universe, the story and characters are entirely new.",https://myanimelist.net/anime/935/Witchblade
969,Tsubasa Chronicle 2nd Season,Tsubasa RESERVoir CHRoNiCLE Season Two,ツバサ・クロニクル 第2シリーズ,Tsubasa Chronicles - Second Season|Tsubasa: RESERVoir CHRoNiCLE,2006,spring,Spring 2006,7.57,60884,1780,2034,122175,407,26,TV,Finished Airing,False,True,25 min per ep,PG-13 - Teens 13 or older,Manga,Saturdays at 18:25 (JST),2006-04-29T00:00:00+00:00,2006-11-04T00:00:00+00:00,,False,True,Bee Train,1,NHK,1,Funimation,1,Action|Adventure|Drama|Fantasy|Romance,5,,0,Shounen,1,"Syaoran, Sakura, Kurogane, Fai and Mokona's journey through to different world's continue as they search for Sakura's feathers. The fated journey slowly becomes more complicated for our travelers, as ...",,https://myanimelist.net/anime/969/Tsubasa_Chronicle_2nd_Season
957,Saiunkoku Monogatari,The Story of Saiunkoku,彩雲国物語,The Tale of Saiun Country|Story of the Land of Many-Colored Clouds|Kokumono|Saimono|ColourCloud Palace,2006,spring,Spring 2006,7.87,36865,942,2275,103879,1184,39,TV,Finished Airing,False,True,25 min per ep,PG-13 - Teens 13 or older,Light novel,Saturdays at 09:00 (JST),2006-04-08T00:00:00+00:00,2007-02-24T00:00:00+00:00,,False,True,Madhouse,1,NHK|Sogo Vision,2,Funimation|Geneon Entertainment USA,2,Adventure|Fantasy|Romance,3,Historical|Reverse Harem,2,Shoujo,1,"Shuurei Kou, the daughter of a noble yet impoverished family, is a clever young lady who dreams of becoming a government official and contributing toward her country. However, her dream is out of her ...",,https://myanimelist.net/anime/957/Saiunkoku_Monogatari
859,Digimon Savers,Digimon Data Squad,デジモンセイバーズ,,2006,spring,Spring 2006,6.97,54496,4681,2429,93804,349,48,TV,Finished Airing,False,True,23 min per ep,PG - Children,Original,Sundays at 09:00 (JST),2006-04-02T00:00:00+00:00,2007-03-25T00:00:00+00:00,,False,True,Toei Animation,1,Fuji TV,1,Flatiron Film Company,1,Adventure|Comedy|Drama|Fantasy,4,,0,,0,"Upon meeting for the first time, undefeated street fighter Masaru Daimon and renegade Digimon Agumon become friends in the most natural way possible for the knuckleheaded duo—by fighting their hearts ...",,https://myanimelist.net/anime/859/Digimon_Savers
962,Aria the Natural,Aria the Natural,ARIA The NATURAL,Aria 2,2006,spring,Spring 2006,8.16,31757,477,2601,84812,826,26,TV,Finished Airing,False,True,24 min per ep,G - All Ages,Manga,Mondays at 01:00 (JST),2006-04-03T00:00:00+00:00,2006-09-25T00:00:00+00:00,https://www.youtube-nocookie.com/embed/L4o29FP2C64?enablejsapi=1&wmode=opaque&autoplay=1,False,False,HAL Film Maker,1,TV Tokyo|Shochiku|Mag Garden,3,Nozomi Entertainment,1,Sci-Fi|Slice of Life,2,Iyashikei,1,Shounen,1,Akari Mizunashi continues her training to become a Prima Undine (a professional tour guide gondolier) along with her friends Aika and Alice in the peaceful city of Neo Venezia. Despite the fact that t...,,https://myanimelist.net/anime/962/Aria_the_Natural
845,Kiba,Kiba,牙-KIBA-,Fang,2006,spring,Spring 2006,7.28,34267,3028,2650,82062,461,51,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Original,Sundays at 08:30 (JST),2006-04-02T00:00:00+00:00,2007-03-25T00:00:00+00:00,,False,True,Madhouse,1,TV Tokyo|Aniplex|Dentsu|Sony Music Entertainment|Arts Pro,5,ADV Films|Sentai Filmworks,2,Action|Adventure|Fantasy,3,Isekai,1,,0,"In a dystopian future, two friends dream of freedom... and gain more than they bargain for! Hothead Zed is on the run from the authorities, while his brainy pal Noah struggles with his own battered bo...",,https://myanimelist.net/anime/845/Kiba
873,.hack//Roots,.hack//Roots,.hack//Roots,,2006,spring,Spring 2006,6.85,36309,5272,2752,77166,238,26,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Original,Thursdays at 01:30 (JST),2006-04-06T00:00:00+00:00,2006-09-28T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Jg3wbRsq6DA?enablejsapi=1&wmode=opaque&autoplay=1,False,False,Bee Train,1,TV Tokyo|Bandai Visual|CyberConnect2,3,Funimation|Bandai Entertainment,2,Adventure|Drama|Fantasy,3,Video Game,1,,0,"After the termination of the incredibly popular virtual reality MMORPG ""The World,"" a new version of the game—The World R:2—is brought online. On his first day in the game, newcomer Haseo thinks he ha...",,https://myanimelist.net/anime/873/hack__Roots
953,Juu Ou Sei,Jyu-Oh-Sei: Planet of the Beast King,獣王星,Juuousei|Jyu Oh Sei,2006,spring,Spring 2006,7.17,33619,3703,2758,76996,371,11,TV,Finished Airing,False,True,22 min per ep,R - 17+ (violence & profanity),Manga,Fridays at 00:45 (JST),2006-04-14T00:00:00+00:00,2006-06-23T00:00:00+00:00,https://www.youtube-nocookie.com/embed/-VPRBGoQ0so?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Bones,1,Dentsu|SKY Perfect Well Think|Fuji TV|Asmik Ace|Sony Music Entertainment,5,Funimation,1,Action|Adventure|Drama|Mystery|Sci-Fi,5,,0,Shoujo,1,"After the murder of their parents, 11-year-old twin brothers Thor and Rai Klein are sent away from their home planet. They find themselves awakening on the terraformed planet of Chimaera, where carniv...",Jyu Oh Sei aired on Fuji Television's noitaminA block.,https://myanimelist.net/anime/953/Juu_Ou_Sei
940,Inukami!,,いぬかみっ!,Dog Gods!,2006,spring,Spring 2006,7.21,29630,3446,2857,72171,203,26,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Unknown,2006-04-06T00:00:00+00:00,2006-09-28T00:00:00+00:00,,False,True,Seven Arcs,1,Starchild Records|Yomiko Advertising|ASCII Media Works,3,Discotek Media,1,Comedy|Romance|Supernatural|Ecchi,4,,0,,0,"Kawahira Keita is a descendant of a historic Inukami tamer family; however, because he lacked in its ability, he was forsaken by the family. One day, an Inukami named Youko came. She looked graceful, ...",,https://myanimelist.net/anime/940/Inukami
850,Gakuen Heaven,Gakuen Heaven,学園ヘヴン,Boy's Love Scramble,2006,spring,Spring 2006,6.44,32953,7805,2888,71006,173,13,TV,Finished Airing,False,True,26 min per ep,PG-13 - Teens 13 or older,Visual novel,Unknown,2006-04-01T00:00:00+00:00,2006-06-24T00:00:00+00:00,,False,True,Tokyo Kids,1,Visual Arts|Geneon Entertainment,2,Media Blasters,1,Boys Love|Comedy|Drama,3,Reverse Harem|School,2,,0,"Itou Keita, an average guy, is shocked when he's invited to attend the elite institution, ""Bell Liberty Academy."" Unnerved by the mystery, he's further distracted by the school's social dynamics. In a...",,https://myanimelist.net/anime/850/Gakuen_Heaven
880,Aa! Megami-sama! Sorezore no Tsubasa,Ah! My Goddess: Flights of Fancy,ああっ女神さまっ　それぞれの翼,Ah! My Goddess: Sorezore no Tsubasa,2006,spring,Spring 2006,7.53,36732,1928,2905,70124,168,22,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Fridays at 01:55 (JST),2006-04-07T00:00:00+00:00,2006-09-15T00:00:00+00:00,,False,True,AIC,1,TBS|Kodansha|Imagine,3,ADV Films|Funimation|NYAV Post,3,Comedy|Romance|Supernatural,3,Harem,1,Seinen,1,"One year after goddess Belldandy emerged from Keiichi Morisato's mirror and promised to stay with him forever, a new threat to their happiness emerges, one that could end the contract between Belldand...",,https://myanimelist.net/anime/880/Aa_Megami-sama_Sorezore_no_Tsubasa
907,Princess Princess,Princess Princess,プリンセス・プリンセス,PuriPuri|PriPri,2006,spring,Spring 2006,6.97,30443,4707,2948,68352,279,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Thursdays at 03:10 (JST),2006-04-06T00:00:00+00:00,2006-06-22T00:00:00+00:00,,False,True,Studio Deen,1,TV Asahi,1,Media Blasters,1,Comedy,1,Crossdressing|School,2,Shoujo,1,"Tooru Kouno's attractive appearance draws unexpected attention on his first day at an all-boys school. Having to transfer to a school without girls has been bad enough, but adding to his list of frust...",,https://myanimelist.net/anime/907/Princess_Princess
990,Kamisama Kazoku,,神様家族,Kami-sama Kazoku,2006,spring,Spring 2006,7.09,22868,4127,3510,49937,91,13,TV,Finished Airing,False,True,25 min per ep,PG-13 - Teens 13 or older,Light novel,Thursdays at 22:30 (JST),2006-05-18T00:00:00+00:00,2006-08-10T00:00:00+00:00,,False,True,Toei Animation,1,Animax|Sony Music Entertainment,2,,0,Comedy|Romance|Supernatural,3,Mythology|School,2,,0,"Samatarou is not just an average high-school boy, the truth is that he is the son of a god, his mother is a goddess and his sisters are candidates to become goddesses. They are living in the human wor...",,https://myanimelist.net/anime/990/Kamisama_Kazoku
789,Shinigami no Ballad.,"Momo, Girl God of Death",しにがみのバラッド。,Shinigami no Ballad.: Momo the Girl God of Death|Shinigami's Ballad,2006,spring,Spring 2006,6.88,19917,5149,3542,48953,89,6,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Light novel,Fridays at 00:30 (JST),2006-03-03T00:00:00+00:00,2006-04-07T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Be0DZ1TGjYk?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Group TAC|Ginga Ya,2,Pony Canyon|Jinnan Studio,2,Maiden Japan,1,Drama|Supernatural,2,Psychological,1,,0,"A girl wrapped in white, her name is Momo...in her hand lies a blunt yet shiny scythe. By her side is a winged black cat by the name of Daniel. Carrying the souls of humans, the girl's existence paral...",,https://myanimelist.net/anime/789/Shinigami_no_Ballad
916,Tokkou,Tokko,TOKKÔ[特公],,2006,spring,Spring 2006,6.52,22094,7285,3566,48454,113,13,TV,Finished Airing,False,True,24 min per ep,R - 17+ (violence & profanity),Manga,Sundays at 00:30 (JST),2006-04-16T00:00:00+00:00,2006-07-30T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Zj8UJy-_T_A?enablejsapi=1&wmode=opaque&autoplay=1,False,False,AIC Spirits|Group TAC,2,WOWOW|Shochiku,2,Manga Entertainment,1,Action|Horror|Mystery|Supernatural,4,Adult Cast|Detective|Gore,3,Seinen,1,"""Shindou Ranmaru has just graduated from police academy and assigned to Tokko: Special Mobile Investigation Force. On the day of his graduation, he meets the half-naked girl he has been seeing in his ...",,https://myanimelist.net/anime/916/Tokkou
860,Makai Senki Disgaea,Disgaea,魔界戦記ディスガイア,Netherworld Battle Chronicle: Disgaea,2006,spring,Spring 2006,6.7,21249,6158,3669,46284,148,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Game,Wednesdays at 00:15 (JST),2006-04-05T00:00:00+00:00,2006-06-21T00:00:00+00:00,https://www.youtube-nocookie.com/embed/yg8PhX9c01M?enablejsapi=1&wmode=opaque&autoplay=1,False,True,OLM,1,Nippon Ichi Software|Geneon Entertainment,2,Funimation|Geneon Entertainment USA,2,Action|Comedy|Fantasy,3,Mythology,1,,0,An angel arrives in Hell! A demon lord is awakened! There are penguins everywhere! What’s going on here?  Angel assassin-in-training Flonne is on a quest to destroy the demon Overlord. Instead of acco...,A preview animation of Makai Senki Disgaea included with the game Disgaea 2: Cursed Memories.,https://myanimelist.net/anime/860/Makai_Senki_Disgaea
879,Simoun,,シムーン,Shimuun|Simoon,2006,spring,Spring 2006,7.41,12622,2410,3676,46116,443,26,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Original,Tuesdays at 01:30 (JST),2006-04-04T00:00:00+00:00,2006-09-26T00:00:00+00:00,,False,True,Studio Deen,1,Bandai Visual|Sotsu|TV Tokyo Music,3,Media Blasters,1,Drama|Fantasy|Girls Love|Sci-Fi,4,Military,1,,0,"The verdant, peaceful country of Simulacrum resides on the planet of Daikuuriku. The country owes its existence to flying machines called Simoun and their holy Sibylla pilots. Powered by ancient artif...",A video game based on Simoun titled Simoun Ibara Sensou: Fuuin no Ri Maajon was developed by Marvelous Entertainment and released for the PlayStation 2 in 2007.,https://myanimelist.net/anime/879/Simoun
863,Joshikousei: Girl's High,High School Girls,女子高生 GIRL'S HIGH,Joshi Kousei: Girl's High,2006,spring,Spring 2006,6.56,15527,6978,3971,39878,71,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Tuesdays at 01:30 (JST),2006-04-04T00:00:00+00:00,2006-06-20T00:00:00+00:00,,False,False,Arms,1,Genco|Showgate|Futabasha|Geneon Entertainment,4,Media Blasters,1,Comedy|Ecchi,2,School,1,Seinen,1,Eriko and her friends Yuma and Ayano are excited about entering high school. Their excitement leads to their breaking of the rules when they toured the school before the opening ceremony. They find ou...,,https://myanimelist.net/anime/863/Joshikousei__Girls_High
1067,Kishin Houkou Demonbane (TV),Demonbane,機神咆吼デモンベイン,Roar of the Machine God Demonbane|Kishin Houkou Demonbane (2006),2006,spring,Spring 2006,6.52,13882,7252,4050,38385,41,12,TV,Finished Airing,False,True,25 min per ep,R - 17+ (violence & profanity),Visual novel,Fridays at 00:00 (JST),2006-05-19T00:00:00+00:00,2006-08-18T00:00:00+00:00,,False,True,Viewworks,1,WOWOW|Kadokawa Shoten,2,,0,Drama|Fantasy|Romance|Sci-Fi,4,Harem|Mecha,2,,0,"Kurou Daijuuji is a poor detective living in Arkham City. One day, he was requested by Ruri Hado of Hado Financial Group, to search for a magic book. While he initially refused, Ruri offered him a lar...",,https://myanimelist.net/anime/1067/Kishin_Houkou_Demonbane_TV
878,Zegapain,Zegapain,ゼーガペイン,,2006,spring,Spring 2006,7.28,11653,3064,4142,36522,174,26,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Original,Thursdays at 18:00 (JST),2006-04-06T00:00:00+00:00,2006-09-28T00:00:00+00:00,,False,True,Sunrise,1,TV Tokyo|Dentsu|Atelier Musa,3,Bandai Entertainment|Sentai Filmworks|Discotek Media,3,Romance|Sci-Fi,2,Mecha,1,,0,"Average high school student Kyou Sogoru is an avid swimmer living in beautiful Maihama City. He spends his days hanging out with friends, swimming, and playing video games. However, his normal life tu...",,https://myanimelist.net/anime/878/Zegapain
941,Renkin San-kyuu Magical? Pokaan,,錬金3級 まじかる?ぽか〜ん,Magipoka|Renkin Sankyu Magical? Pokan|Renkin 3-kyuu Magical? Pokan,2006,spring,Spring 2006,6.94,11157,4840,4165,36145,145,12,TV,Finished Airing,False,True,23 min per ep,R+ - Mild Nudity,Original,Wednesdays at 01:30 (JST),2006-04-05T00:00:00+00:00,2006-06-21T00:00:00+00:00,,False,True,Remic,1,Genco|Lantis|Media Factory,3,,0,Comedy|Ecchi,2,CGDCT|Gag Humor|Parody|Vampire,4,,0,"Renkin San-kyuu Magical? Pokaan follows the daily lives of four young girls. There is just one catch: they are anything but normal. This group of friends—the energetic werewolf Liru, the joyful witch-...",,https://myanimelist.net/anime/941/Renkin_San-kyuu_Magical_Pokaan
1516,Kirarin☆Revolution,Kirarin Revolution,きらりん☆レボリューション,,2006,spring,Spring 2006,7.09,14629,4133,4213,35351,282,153,TV,Finished Airing,False,True,22 min per ep,PG-13 - Teens 13 or older,Manga,Fridays at 18:00 (JST),2006-04-07T00:00:00+00:00,2009-03-27T00:00:00+00:00,,False,True,SynergySP|G&G Entertainment,2,MediaNet|Sony Music Entertainment|Shogakukan Productions,3,,0,Comedy|Drama|Romance,3,Showbiz,1,Shoujo,1,"Kirari Tsukishima, a gluttonous 14-year-old beauty, is a girl who does not care about idols and the entertainment world because her mind is occupied by food. Her obsession with food only causes her to...",,https://myanimelist.net/anime/1516/Kirarin☆Revolution
